pc_time,esp_time,az
1771498237.4270427,33550,0.967
1771498237.4888506,33600,1.076
1771498237.5598767,33650,1.046
1771498237.6014266,33700,0.868
1771498237.6433702,33750,1.234
1771498237.7283735,33800,0.97
1771498237.7314394,33850,1.322
1771498237.813444,33900,0.767
1771498237.8287015,33950,0.926
1771498237.893359,34000,1.906
1771498237.9365528,34050,1.08
1771498237.9930267,34100,-0.446
1771498238.0319164,34150,2.0
1771498238.0808203,34200,-0.462
1771498238.1671095,34250,0.343
1771498238.184692,34300,0.245
1771498238.2571292,34350,0.163
1771498238.2850037,34400,-0.04
1771498238.3534684,34450,0.516
1771498238.3901815,34500,0.719
1771498238.4328036,34550,1.996
1771498238.4871268,34600,1.169
1771498238.5376031,34650,0.557
